date,humidity,temperature,station_name
2025-12-02 08:00,33,6.0,창원
2025-12-02 09:00,33,6.3,창원
2025-12-02 10:00,31,7.1,창원
2025-12-02 11:00,25,8.2,창원
2025-12-02 12:00,24,8.9,창원
2025-12-02 13:00,25,10.0,창원
2025-12-02 14:00,23,10.1,창원
2025-12-02 15:00,23,10.4,창원
2025-12-02 16:00,26,9.5,창원
2025-12-02 17:00,29,8.4,창원
2025-12-02 18:00,29,7.9,창원
2025-12-02 19:00,31,7.3,창원
2025-12-02 20:00,31,6.4,창원
2025-12-02 21:00,31,5.6,창원
2025-12-02 22:00,35,4.7,창원
2025-12-02 23:00,32,3.7,창원
2025-12-01 00:00,91,13.2,광주
2025-12-01 01:00,94,12.6,광주
2025-12-01 02:00,94,11.9,광주
2025-12-01 03:00,96,11.3,광주
2025-12-01 04:00,96,11.1,광주
2025-12-01 05:00,92,10.4,광주
2025-12-01 06:00,83,10.0,광주
2025-12-01 07:00,77,9.6,광주
2025-12-01 08:00,59,8.8,광주
2025-12-01 09:00,63,8.3,광주
2025-12-01 10:00,47,10.8,광주
2025-12-01 11:00,30,12.0,광주
2025-12-01 12:00,25,13.1,광주
2025-12-01 13:00,27,12.8,광주
2025-12-01 14:00,28,13.5,광주
2025-12-01 15:00,27,13.0,광주
2025-12-01 16:00,28,12.2,광주
2025-12-01 17:00,35,10.2,광주
2025-12-01 18:00,42,8.6,광주
2025-12-01 19:00,53,7.4,광주
2025-12-01 20:00,62,6.8,광주
2025-12-01 21:00,64,5.9,광주
2025-12-01 22:00,68,5.1,광주
2025-12-01 23:00,67,4.7,광주
2025-12-02 00:00,68,3.8,광주
2025-12-02 01:00,63,3.9,광주
2025-12-02 02:00,61,3.8,광주
2025-12-02 03:00,64,3.4,광주
2025-12-02 04:00,62,3.9,광주
2025-12-02 05:00,65,3.8,광주
2025-12-02 06:00,63,3.7,광주
2025-12-02 07:00,59,3.9,광주
2025-12-02 08:00,57,4.1,광주
2025-12-02 09:00,57,5.0,광주
2025-12-02 10:00,49,6.9,광주
2025-12-02 11:00,30,8.2,광주
2025-12-02 12:00,27,9.6,광주
2025-12-02 13:00,27,10.3,광주
2025-12-02 14:00,29,9.5,광주
2025-12-02 15:00,31,9.4,광주
2025-12-02 16:00,30,7.9,광주
2025-12-02 17:00,35,6.1,광주
2025-12-02 18:00,45,4.5,광주
2025-12-02 19:00,47,3.9,광주
2025-12-02 20:00,46,3.6,광주
2025-12-02 21:00,47,3.2,광주
2025-12-02 22:00,49,2.7,광주
2025-12-02 23:00,55,2.3,광주
2025-12-01 00:00,73,15.1,부산
2025-12-01 01:00,72,15.0,부산
2025-12-01 02:00,75,14.4,부산
2025-12-01 03:00,75,14.2,부산
2025-12-01 04:00,76,14.1,부산
2025-12-01 05:00,70,14.3,부산
2025-12-01 06:00,67,13.2,부산
2025-12-01 07:00,59,13.0,부산
2025-12-01 08:00,58,13.5,부산
2025-12-01 09:00,54,14.4,부산
2025-12-01 10:00,55,14.8,부산
2025-12-01 11:00,55,15.4,부산
2025-12-01 12:00,55,15.0,부산
2025-12-01 13:00,50,15.3,부산
2025-12-01 14:00,43,17.8,부산
2025-12-01 15:00,40,16.4,부산
2025-12-01 16:00,36,16.2,부산
2025-12-01 17:00,30,13.9,부산
2025-12-01 18:00,21,13.4,부산
2025-12-01 19:00,21,12.2,부산
2025-12-01 20:00,23,11.8,부산
2025-12-01 21:00,25,11.4,부산
2025-12-01 22:00,27,10.9,부산
2025-12-01 23:00,25,10.6,부산
2025-12-02 00:00,28,10.1,부산
2025-12-02 01:00,25,10.0,부산
2025-12-02 02:00,25,10.6,부산
2025-12-02 03:00,26,9.7,부산
2025-12-02 04:00,33,7.9,부산
2025-12-02 05:00,34,7.2,부산
2025-12-02 06:00,34,7.7,부산
2025-12-02 07:00,41,5.7,부산
2025-12-02 08:00,42,5.7,부산
2025-12-02 09:00,38,6.9,부산
2025-12-02 10:00,29,8.2,부산
2025-12-02 11:00,25,9.3,부산
2025-12-02 12:00,21,10.4,부산
2025-12-02 13:00,19,12.9,부산
2025-12-02 14:00,20,13.5,부산
2025-12-02 15:00,22,12.5,부산
2025-12-02 16:00,22,10.6,부산
2025-12-02 17:00,26,9.0,부산
2025-12-02 18:00,27,8.0,부산
2025-12-02 19:00,28,7.6,부산
2025-12-02 20:00,28,7.0,부산
2025-12-02 21:00,29,6.3,부산
2025-12-02 22:00,27,5.6,부산
2025-12-02 23:00,28,4.7,부산
2025-12-01 00:00,80,14.6,통영
2025-12-01 01:00,80,14.1,통영
2025-12-01 02:00,80,13.6,통영
2025-12-01 03:00,81,14.3,통영
2025-12-01 04:00,79,12.8,통영
2025-12-01 05:00,78,12.3,통영
2025-12-01 06:00,77,11.9,통영
2025-12-01 07:00,80,11.2,통영
2025-12-01 08:00,81,10.9,통영
2025-12-01 09:00,77,12.2,통영
2025-12-01 10:00,67,14.0,통영
2025-12-01 11:00,63,14.4,통영
